-1.088,0.50074,1
0.287,0.082631,-1
1.1339,0.068759,1
0.054725,0.94511,1
-0.62259,0.75265,1
0.92678,-0.72638,-1
2.1415,0.28994,-1
0.24638,0.93482,1
1.8359,-0.34835,-1
1.1619,0.02537,1
-0.34207,0.69865,1
2.2639,0.30825,-1
2.4425,0.2539,-1
-0.84232,0.068618,1
2.1724,-0.15328,-1
2.3813,0.036194,-1
0.36468,-0.16632,-1
-1.0746,0.29964,1
1.0763,0.18764,1
-1.0106,0.53372,1
1.0875,0.3112,1
0.79061,0.4605,1
0.19817,-0.17146,-1
0.83709,0.65033,1
0.1398,1.1809,1
1.8913,-0.056062,-1
1.9402,0.49086,-1
0.69608,-0.40395,-1
0.10629,1.0467,1
-0.91505,0.49126,1
-1.1703,0.23591,1
0.18846,0.97761,1
-0.31902,0.95181,1
0.2699,-0.12417,-1
0.41302,-0.18393,-1
1.9698,-0.09129,-1
0.26768,-0.07757,-1
1.2721,-0.43639,-1
-0.64787,0.91038,1
2.0137,0.1199,-1
1.01,0.72821,1
1.2517,0.39912,1
0.6642,0.88341,1
2.1066,-0.16694,-1
0.43111,0.86925,1
1.0013,0.34149,1
0.86636,-0.40639,-1
2.4112,0.15132,-1
-0.75038,0.52199,1
-0.8105,0.90343,1
-1.0504,0.46094,1
0.068952,0.40076,-1
-1.3824,0.016367,1
1.5147,-0.50253,-1
2.0605,-0.42639,-1
-1.2341,0.39618,1
0.17675,0.15122,-1
0.22312,0.032437,-1
2.2694,0.057664,-1
-0.38634,0.791,1
0.68847,0.8769,1
-0.80388,0.84391,1
1.8101,-0.26475,-1
0.80154,0.73472,1
-0.019103,0.30323,-1
-0.33752,0.90269,1
0.6244,0.84278,1
0.77568,0.3518,1
1.6635,-0.1776,-1
0.77439,-0.50928,-1
-0.94316,0.44491,1
1.6626,-0.36139,-1
0.29119,0.94395,1
0.49245,1.052,1
-0.79415,0.61164,1
0.155,0.94733,1
1.59,-0.45055,-1
-0.78419,0.51201,1
0.43188,-0.21897,-1
1.1345,0.032674,1
0.011373,0.39295,-1
0.14653,-0.13204,-1
0.60279,0.68191,1
1.299,0.050207,1
0.34949,1.0786,1
0.49437,1.0572,1
1.6197,-0.3213,-1
0.88803,-0.45365,-1
2.1885,0.24113,-1
1.1261,0.11495,1
1.789,-0.11086,-1
0.083089,0.40073,-1
-0.64319,0.59751,1
-0.30988,1.1888,1
0.28192,0.98926,1
-1.1341,0.42276,1
1.264,-0.60024,-1
0.92384,-0.47076,-1
1.0559,0.55742,1
-1.0805,0.34892,1
2.2399,-0.041122,-1
1.0095,0.037579,1
-1.09,0.35141,1
1.2115,0.57165,1
2.3173,0.011266,-1
0.95747,0.16762,1
0.42603,0.0032356,-1
-0.59527,1.039,1
0.50444,-0.025577,-1
0.98925,0.35663,1
0.80752,-0.50275,-1
1.0751,0.020097,1
-0.052974,0.94789,1
0.26998,0.33273,-1
0.81365,0.56692,1
2.292,0.17863,-1
1.0681,0.53847,1
1.3074,-0.62472,-1
1.0303,0.3828,1
1.7173,-0.28393,-1
2.3869,0.21243,-1
1.0442,0.29061,1
0.5876,0.73216,1
1.6473,-0.36901,-1
2.0402,-0.34814,-1
0.11948,0.031818,-1
1.0201,0.54572,1
1.2859,-0.36764,-1
0.027617,0.93396,1
0.95198,0.56487,1
2.2076,-0.29606,-1
0.94929,0.010776,1
2.0469,0.047667,-1
-0.70646,0.81217,1
1.4354,-0.26443,-1
-0.64756,0.78003,1
2.2112,-0.071484,-1
1.9113,-0.10941,-1
1.3561,-0.49709,-1
1.1548,0.12379,1
0.069284,0.90689,1
1.532,-0.51696,-1
2.5339,0.45408,-1
0.95864,0.021793,1
0.095081,0.29696,-1
0.79672,0.83228,1
0.20103,-0.20849,-1
1.1633,-0.49543,-1
1.5989,-0.29652,-1
-1.0886,0.1312,1
-0.64128,0.81873,1
0.29986,-0.076197,-1
0.25172,0.13341,-1
2.3532,0.41253,-1
0.69475,0.76147,1
0.48195,1.0381,1
1.168,0.10842,1
-0.75744,0.58899,1
1.3273,-0.29937,-1
1.9486,-0.16346,-1
0.013545,0.8877,1
-0.079915,1.0161,1
1.7954,-0.48771,-1
-1.1385,0.20283,1
1.7779,-0.29308,-1
0.62015,-0.33771,-1
0.094553,0.057927,-1
1.6533,-0.50443,-1
0.11317,0.36307,-1
0.61293,-0.39069,-1
0.39127,-0.27587,-1
0.46797,0.94118,1
1.1163,0.14178,1
0.8262,0.61845,1
0.6851,0.83962,1
0.84202,-0.29835,-1
2.1819,0.43037,-1
-1.0265,0.40372,1
1.9156,-0.42355,-1
-0.15292,0.8168,1
-1.0824,0.3345,1
0.37265,0.80963,1
0.57589,-0.31332,-1
0.72941,-0.21652,-1
0.44502,-0.30129,-1
0.2051,1.0819,1
0.22362,0.097371,-1
0.42535,0.84898,1
0.57156,0.73532,1
2.0422,-0.29587,-1
-1.0793,0.12446,1
1.0599,0.58226,1
0.91096,-0.35317,-1
2.2781,0.31384,-1
0.096838,0.47983,-1
0.88904,-0.61799,-1
0.98028,0.71375,1
1.7885,-0.20655,-1
0.97195,0.53263,1
0.58241,0.8382,1
